0 725
1024 725
1024 1024
0 1024
0 725

931 0
1024 0
1024 725
931 725
931 0

56 0
931 0
931 25
56 25
56 0

33 0
56 0
56 5
33 5
33 0

40 21
56 21
56 25
40 25
40 21

30 3
33 3
33 5
30 5
30 3

